Year,Month,Day,Hour,Minute,Second,Latitude,Londitude,Height(m),sigma ,Flash No.
2013,8,1,1,45,33.8788735,35.71492,135.05769,7182,1.14E-01,18
2013,8,1,1,45,33.8806749,35.76723,135.07079,9018,4.51E-01,18
2013,8,1,1,45,33.8815648,35.83641,135.06191,8358,3.15E-02,18
2013,8,1,1,45,33.8835294,35.70735,135.06,8925,6.32E-01,18
2013,8,1,1,45,33.8873273,35.88901,135.05739,11315,4.23E-02,18
2013,8,1,1,45,33.8879283,35.78237,135.0979,6991,1.14E-02,18
2013,8,1,1,45,33.8881251,35.87665,135.06452,10992,7.75E-03,18
2013,8,1,1,45,33.8890105,35.82173,135.09084,13742,1.53E-02,18
2013,8,1,1,45,33.8893096,35.81232,135.05637,7314,4.88E-01,18
2013,8,1,1,45,33.8898916,35.76458,135.09863,8909,2.52E-01,18
2013,8,1,1,45,33.8912315,35.82532,135.0134,13295,1.03E-01,18
2013,8,1,1,45,33.8916896,35.7844,135.06929,8208,4.79E-04,18
2013,8,1,1,45,33.8926372,35.98307,135.06413,9240,2.21E+00,18
2013,8,1,1,45,33.8930913,35.85555,135.07777,11208,5.62E-01,18
2013,8,1,1,45,33.8932345,35.81511,135.10221,6512,1.79E-02,18
2013,8,1,1,45,33.8946663,35.85371,135.09181,14355,1.02E-02,18
2013,8,1,1,45,33.8971589,35.86074,135.08399,13808,3.47E-02,18
2013,8,1,1,45,33.8976486,35.79828,135.13345,7475,3.03E-03,18
2013,8,1,1,45,33.8988411,35.85016,135.10062,12863,1.25E+00,18
2013,8,1,1,45,33.8994723,35.78907,135.13457,7411,1.76E-02,18
2013,8,1,1,45,33.9018053,35.75532,135.14429,6473,1.52E-02,18
2013,8,1,1,45,33.9028658,35.83083,135.11111,6479,5.39E-01,18
2013,8,1,1,45,33.9032686,35.79241,135.14267,6661,1.81E-02,18
2013,8,1,1,45,33.9049531,35.83429,135.11063,6257,7.79E-01,18
2013,8,1,1,45,33.9053027,35.89546,135.08417,11253,1.66E+00,18
2013,8,1,1,45,33.9060236,35.82675,135.14632,15216,9.03E-04,18
2013,8,1,1,45,33.9079328,35.85956,135.09044,14507,1.37E-03,18
2013,8,1,1,45,33.9096244,35.7255,135.13146,5797,4.78E-01,18
2013,8,1,1,45,33.9124505,35.76438,135.17632,10708,4.24E-04,18
2013,8,1,1,45,33.9142282,35.8378,135.15366,10067,7.32E-02,18
2013,8,1,1,45,33.9156276,35.80803,135.17057,14688,2.59E-02,18
2013,8,1,1,45,33.9200511,35.88652,135.15582,11675,4.74E-01,18
2013,8,1,1,45,33.9247224,35.83995,135.17336,11250,5.60E-03,18
2013,8,1,1,45,33.9285504,36.07525,135.14881,8373,5.01E+00,18
2013,8,1,1,45,33.9314963,35.8538,135.17931,4440,9.67E-01,18
2013,8,1,1,45,33.932198,35.81028,135.18404,4583,2.94E-02,18
2013,8,1,1,45,33.93234,35.79534,135.18251,4482,1.79E-02,18
2013,8,1,1,45,33.9328642,35.82656,135.18164,12861,1.26E-03,18
2013,8,1,1,45,33.9330932,35.80802,135.18302,2241,5.24E+00,18
2013,8,1,1,45,33.9559263,35.94015,135.19185,13033,1.01E-03,18
2013,8,1,1,45,33.9571595,35.96222,135.1951,13317,2.98E-02,18
2013,8,1,1,45,33.957567,35.97054,135.197,13580,7.83E-02,18
2013,8,1,1,45,33.9578345,35.85047,135.22702,13350,3.46E-03,18
2013,8,1,1,45,33.9583351,36.05157,135.1939,12421,2.61E+00,18
2013,8,1,1,45,33.9588456,35.96277,135.19712,14473,3.10E-01,18
2013,8,1,1,48,30.9209118,35.65254,133.98859,12322,3.57E-02,19
2013,8,1,1,48,30.9256671,35.72041,133.89361,14725,9.50E-01,19
2013,8,1,1,48,30.9263601,35.71264,133.89657,9656,2.11E-01,19
2013,8,1,1,48,30.9499779,35.71556,133.94036,13435,5.72E+00,19
2013,8,1,1,49,54.1896448,35.66146,134.01491,4586,2.03E+00,20
2013,8,1,1,49,54.1896525,35.70781,133.92842,13320,1.61E-02,20
2013,8,1,1,49,54.1900552,35.78954,133.83481,13166,4.71E-03,20
2013,8,1,1,52,22.6141071,35.81664,133.82125,6109,4.19E-01,21
2013,8,1,1,52,22.615311,35.79728,133.81732,12215,5.65E-02,21
2013,8,1,1,52,22.6184683,35.68257,134.02873,6331,7.43E-03,22
2013,8,1,1,52,22.6421476,35.70251,134.02347,4087,5.46E-03,22
2013,8,1,1,52,22.6436345,35.72938,133.9935,12339,2.25E-02,22
2013,8,1,1,52,22.6438214,35.73369,133.99111,13862,2.93E-02,22
2013,8,1,1,52,22.6459139,35.60633,134.19635,4747,7.47E-01,22
2013,8,1,1,52,22.6463706,35.71865,134.01732,12557,4.54E-02,22
2013,8,1,1,52,22.6469854,35.7519,133.94365,12173,1.43E-01,22
2013,8,1,1,52,22.6525,35.48291,134.34781,14399,3.76E-01,22
2013,8,1,1,54,29.9553031,35.76107,133.91998,9024,3.20E-01,23
2013,8,1,1,54,29.9564958,35.69568,134.00056,6230,1.93E-01,23
2013,8,1,1,54,29.9574714,35.6832,134.02686,6514,8.41E-02,23
2013,8,1,1,54,29.9578186,35.73129,133.93924,10400,3.52E-02,23
2013,8,1,1,54,29.9818188,35.69858,133.99851,10819,5.90E-01,23
2013,8,1,1,54,30.0017442,35.68875,134.02554,6593,1.53E-02,23
2013,8,1,1,54,30.0214109,35.77162,133.95069,6720,5.66E-02,23
2013,8,1,1,54,30.0246193,35.73954,133.98566,9989,3.74E+00,23
2013,8,1,1,54,30.0265679,35.77871,133.94081,13277,2.70E-02,23
2013,8,1,1,57,3.5400912,36.69043,136.29495,11501,7.43E-03,24
2013,8,1,1,57,3.5401787,36.89264,136.40587,14311,1.41E-01,25
2013,8,1,1,57,3.5405965,36.58745,136.26203,11857,1.38E-01,24
2013,8,1,1,57,3.5565945,36.95715,136.44721,10845,4.47E-01,25
2013,8,1,1,57,3.6413573,36.75299,136.33638,9484,7.26E-01,24
2013,8,1,2,0,44.7535593,34.70242,133.25133,6738,7.18E-01,26
2013,8,1,2,0,44.7535983,34.64215,133.23702,14660,5.26E+00,26
2013,8,1,2,5,35.9820041,35.53137,133.56953,8245,2.11E-02,27
2013,8,1,2,5,35.9821096,35.53137,133.56953,8245,2.11E-02,27
2013,8,1,2,11,56.4005908,35.4598,133.58122,10988,1.52E-01,28
2013,8,1,2,11,56.400899,35.46195,133.57821,8110,2.45E-02,28
2013,8,1,2,11,56.4017778,35.45713,133.57842,9056,5.02E-03,28
2013,8,1,2,11,56.4022837,35.47665,133.55418,9336,1.48E-02,28
2013,8,1,2,11,56.4024837,35.4543,133.57993,14374,1.18E+00,28
2013,8,1,2,11,56.4025382,35.46338,133.56648,5319,6.79E-02,28
2013,8,1,2,11,56.4134358,35.46832,133.55811,15680,3.54E-01,28
2013,8,1,2,17,9.9203169,35.80412,134.24553,12600,2.64E-02,29
2013,8,1,2,17,9.920505,35.66745,134.36892,11957,3.64E-02,29
2013,8,1,2,17,9.9720494,35.75595,134.32277,10064,2.02E-01,29
2013,8,1,2,20,23.048003,35.72321,134.33516,3680,5.08E-01,30
2013,8,1,2,20,23.0480917,35.7632,134.30417,13283,1.35E-01,30
2013,8,1,2,20,23.0669256,35.79145,134.31374,15894,4.29E-01,30
2013,8,1,2,20,23.0862039,35.77341,134.30208,6950,7.57E-01,30
2013,8,1,2,20,23.1047002,35.85306,134.2422,12436,3.63E-02,30
2013,8,1,2,22,13.3850149,35.76461,134.29915,13192,7.99E-01,31
2013,8,1,2,22,13.3852027,35.72372,134.3312,3240,1.34E-01,31
2013,8,1,2,22,13.3853732,35.68573,134.37853,3040,3.06E-02,31
2013,8,1,2,22,13.3856904,35.70046,134.36031,11725,6.77E-03,31
2013,8,1,2,22,13.3858692,35.75963,134.29912,10420,8.29E-01,31
2013,8,1,2,22,13.3860473,35.63446,134.43867,13336,1.25E-02,31
2013,8,1,2,22,13.3860743,35.72658,134.32866,7580,9.90E-03,31
2013,8,1,2,22,13.3864361,35.70784,134.35841,6775,2.05E-02,31
2013,8,1,2,22,13.3866351,35.72658,134.32866,7580,9.90E-03,31
2013,8,1,2,22,13.38724,35.721,134.33432,11136,2.15E-02,31
2013,8,1,2,22,13.3873768,35.62605,134.46058,14185,2.45E-02,31
2013,8,1,2,22,13.3897493,35.72658,134.32866,7580,9.90E-03,31
2013,8,1,2,22,13.3900227,35.75707,134.32194,13672,2.70E+00,31
2013,8,1,2,22,13.3910242,35.72074,134.34302,6396,9.08E-02,31
2013,8,1,2,22,13.3980563,35.78219,134.29387,10506,7.39E-01,31
2013,8,1,2,22,13.4228876,35.72235,134.35713,5037,4.01E+00,31
2013,8,1,2,22,13.6114954,35.82465,134.39126,5815,2.58E+00,31
2013,8,1,2,22,13.61463,35.69349,134.43095,8003,4.25E+00,31
2013,8,1,2,22,13.6153122,35.69349,134.43095,8003,4.25E+00,31
2013,8,1,2,22,13.6162667,35.70346,134.42914,7962,3.33E+00,31
2013,8,1,2,22,13.6163986,35.68916,134.43096,7289,5.10E+00,31
2013,8,1,2,22,13.6166533,35.69133,134.43958,7423,3.42E+00,31
2013,8,1,2,22,13.6168201,35.69774,134.43103,8633,3.99E+00,31
2013,8,1,2,22,13.6172474,35.66961,134.44756,5053,2.67E+00,31
2013,8,1,2,22,13.6176606,35.66781,134.44489,1522,1.85E+00,31
2013,8,1,2,22,13.6180246,35.70215,134.42853,9044,3.35E+00,31
2013,8,1,2,22,13.6194126,35.69628,134.44781,9123,1.21E+00,31
2013,8,1,2,22,13.620779,35.70556,134.4421,9077,3.96E+00,31
2013,8,1,2,22,13.621822,35.68946,134.452,8091,4.65E+00,31
2013,8,1,2,22,13.6221349,35.71902,134.43957,10382,1.71E+00,31
2013,8,1,2,22,13.6222007,35.72822,134.43227,11272,4.08E+00,31
2013,8,1,2,22,13.6227769,35.6817,134.46224,8162,4.05E+00,31
2013,8,1,2,22,13.6228866,35.71902,134.43957,10382,1.71E+00,31
2013,8,1,2,22,13.6247562,35.71143,134.46419,10921,1.93E+00,31
2013,8,1,2,22,13.6259775,35.80774,134.31526,6380,4.68E+00,31
2013,8,1,2,22,13.6268234,35.68696,134.50144,6953,1.51E+00,31
2013,8,1,2,22,13.6286646,35.69657,134.48283,9981,1.31E+00,31
2013,8,1,2,22,13.6296062,35.70284,134.49873,10552,2.86E+00,31
2013,8,1,2,22,13.6297576,35.71829,134.48004,11496,3.43E+00,31
2013,8,1,2,22,13.6298468,35.70264,134.4808,9419,1.16E+00,31
2013,8,1,2,22,13.6302157,35.70139,134.47908,6618,2.60E+00,31
2013,8,1,2,22,13.6311816,35.69907,134.4783,11283,3.39E+00,31
2013,8,1,2,22,13.6343946,35.71125,134.48173,7382,3.57E+00,31
2013,8,1,2,22,13.6350242,35.71231,134.49776,10205,2.06E+00,31
2013,8,1,2,22,13.6360863,35.71514,134.49308,11522,4.65E+00,31
2013,8,1,2,22,13.6362228,35.70087,134.51742,6951,1.96E+00,31
2013,8,1,2,22,13.6363962,35.70156,134.51096,8633,5.25E+00,31
2013,8,1,2,22,13.6366836,35.72814,134.48293,11840,4.45E+00,31
2013,8,1,2,22,13.6386018,35.69839,134.51577,6778,2.46E+00,31
2013,8,1,2,22,13.6386828,35.73501,134.49075,10776,2.74E+00,31
2013,8,1,2,22,13.6430464,35.70154,134.53863,7890,9.04E-01,31
2013,8,1,2,22,13.6618005,35.74192,134.55465,8848,5.41E+00,31
2013,8,1,2,22,13.6623621,35.72803,134.56704,7045,1.44E+00,31
2013,8,1,2,22,13.6624711,35.75929,134.54707,9660,4.07E+00,31
2013,8,1,2,22,13.6629811,35.68353,134.49466,8109,4.85E+00,31
2013,8,1,2,22,13.6635264,35.73201,134.57367,6234,3.52E+00,31
2013,8,1,2,22,13.6635737,35.74536,134.55278,8957,2.58E+00,31
2013,8,1,2,22,13.6652451,35.76925,134.55412,8914,3.96E+00,31
2013,8,1,2,22,13.6672304,35.73566,134.58977,6848,2.09E+00,31
2013,8,1,2,22,13.6679887,35.76345,134.57172,7852,4.34E+00,31
2013,8,1,2,22,13.6697945,35.7488,134.58109,6714,2.11E+00,31
2013,8,1,2,22,13.6705076,35.76893,134.55405,7839,1.84E+00,31
2013,8,1,2,22,13.675843,35.7488,134.58109,6714,2.11E+00,31
2013,8,1,2,22,38.8688336,35.7152,135.28696,14409,3.20E-02,32
2013,8,1,2,22,38.8689483,35.75281,135.27233,12527,7.20E-03,32
2013,8,1,2,22,38.8690938,35.74406,135.28448,10942,7.08E-01,32
2013,8,1,2,22,38.8692217,35.75205,135.27258,13007,1.75E-02,32
2013,8,1,2,22,38.8698391,35.68452,135.29637,11058,5.96E-04,32
2013,8,1,2,22,38.8699182,35.75919,135.27457,13684,2.68E-03,32
2013,8,1,2,22,38.8703603,35.7458,135.275,12417,2.83E-02,32
2013,8,1,2,22,38.8705822,35.74571,135.27205,14513,1.38E-02,32
2013,8,1,2,22,38.8711121,35.75308,135.27625,14056,9.90E-05,32
2013,8,1,2,22,38.871493,35.68519,135.29753,13108,5.13E-03,32
2013,8,1,2,22,38.8715831,35.99039,135.28137,7750,3.97E-03,33
2013,8,1,2,22,38.8717366,35.68778,135.29526,11153,2.33E-03,32
2013,8,1,2,22,38.8727268,35.72334,135.28668,11653,8.73E-03,32
2013,8,1,2,22,38.8748672,35.70068,135.27896,5324,1.18E-01,32
2013,8,1,2,22,38.8749435,35.76498,135.25994,13733,6.17E-01,32
2013,8,1,2,22,38.8755421,35.73652,135.27252,10289,8.52E-03,32
2013,8,1,2,22,38.8759672,35.73415,135.27501,7114,2.21E+00,32
2013,8,1,2,22,38.8767694,35.76804,135.25806,14095,4.41E-02,32
2013,8,1,2,22,38.8804754,35.747,135.2927,14398,1.68E-02,32
2013,8,1,2,22,38.8816714,35.689,135.31549,11201,5.77E-02,32
2013,8,1,2,22,38.8823779,35.74335,135.30627,12933,4.66E-03,32
2013,8,1,2,22,38.8831552,35.75789,135.30811,13681,1.17E-03,32
2013,8,1,2,22,38.88365,35.67988,135.32577,10234,5.25E-03,32
2013,8,1,2,22,38.8838405,35.68864,135.32289,2298,1.88E-01,32
2013,8,1,2,22,38.8843245,35.77006,135.32351,8888,7.57E-02,32
2013,8,1,2,22,38.8848694,35.74333,135.32623,5055,2.74E-03,32
2013,8,1,2,22,38.8855013,35.69829,135.32262,3064,3.70E+00,32
2013,8,1,2,22,38.8868916,35.70837,135.31724,5100,1.36E+00,32
2013,8,1,2,22,38.8896254,35.71687,135.25887,5915,6.67E-02,32
2013,8,1,2,22,38.8897999,35.76216,135.24324,11926,4.99E-02,32
2013,8,1,2,22,38.8899715,35.71121,135.25808,5796,1.53E-03,32
2013,8,1,2,22,38.8900104,35.74162,135.25032,8577,3.70E-01,32
2013,8,1,2,22,38.8909091,35.76099,135.24599,12244,8.00E-04,32
2013,8,1,2,22,38.8917062,35.71468,135.25598,5584,5.08E-03,32
2013,8,1,2,22,38.892209,35.7595,135.24044,11986,1.47E-02,32
2013,8,1,2,22,38.8927896,35.76188,135.24048,12000,3.49E-03,32
2013,8,1,2,22,38.8928556,35.77406,135.22978,13940,3.93E-02,32
2013,8,1,2,22,38.8937812,35.78997,135.22984,13617,2.23E-02,32
2013,8,1,2,22,38.8940549,35.72941,135.2772,6248,5.65E+00,32
2013,8,1,2,22,38.895406,35.70775,135.24815,5788,3.94E-02,32
2013,8,1,2,22,38.8956492,35.73155,135.32399,14453,1.76E+00,32
2013,8,1,2,22,38.8957651,35.72056,135.2429,6821,4.24E-04,32
2013,8,1,2,22,38.8970667,35.73948,135.23905,13037,1.84E-02,32
2013,8,1,2,22,38.8971696,35.76139,135.23606,7181,1.15E+00,32
2013,8,1,2,22,38.8977393,35.7797,135.32364,14875,4.68E-02,32
2013,8,1,2,22,38.8979431,35.68734,135.24881,4843,8.21E-03,32
2013,8,1,2,22,38.8979864,35.81166,135.23111,8192,1.47E+00,32
2013,8,1,2,22,38.8983586,35.74041,135.2359,7419,1.76E+00,32
2013,8,1,2,22,38.8988361,35.92148,135.20841,14439,3.64E-03,33
2013,8,1,2,22,38.8989227,35.79282,135.21305,13374,2.58E-01,32
2013,8,1,2,22,38.8993925,35.71982,135.24309,4306,4.90E-02,32
2013,8,1,2,22,38.8997681,35.73474,135.23087,11463,1.20E-02,32
2013,8,1,2,22,38.9012141,35.76781,135.20959,11624,1.88E-03,32
2013,8,1,2,22,38.9037905,35.72113,135.2408,6179,9.41E-01,32
2013,8,1,2,22,38.9063505,35.91991,135.26445,7724,7.66E-03,33
2013,8,1,2,22,38.9262362,35.77935,135.36805,7681,5.06E-02,32
2013,8,1,2,22,38.9303851,35.88234,135.37981,5878,1.51E-01,33
2013,8,1,2,23,44.3138968,35.46599,133.69711,14197,2.18E-01,34
2013,8,1,2,23,44.3143603,35.48814,133.6564,11218,1.20E-01,34
2013,8,1,2,23,44.3153989,35.47111,133.67632,8423,2.12E-02,34
2013,8,1,2,23,44.3155152,35.4741,133.68094,14267,3.28E-01,34
2013,8,1,2,23,44.3160544,35.49973,133.56871,10611,1.79E-03,34
2013,8,1,2,23,44.3164292,35.5159,133.54902,13412,3.32E-01,34
2013,8,1,2,23,44.3184089,35.47481,133.68496,15049,3.10E-01,34
2013,8,1,2,23,44.3189722,35.46679,133.67575,9376,1.60E-02,34
2013,8,1,2,23,44.3224239,35.47949,133.68156,15797,2.48E+00,34
2013,8,1,2,23,44.3326269,35.48372,133.70773,15785,6.80E-02,34
2013,8,1,2,23,44.3385847,35.48594,133.73281,15023,5.22E-01,34
2013,8,1,2,23,44.3410585,35.48554,133.74005,12007,1.53E+00,34
2013,8,1,2,24,24.7316422,35.53286,133.8466,13766,7.79E-02,35
2013,8,1,2,24,24.7320811,35.58113,133.71731,10807,1.55E-01,35
2013,8,1,2,24,24.7325533,35.50771,133.88262,7515,1.76E-02,35
2013,8,1,2,24,24.7331214,35.57684,133.75626,15577,1.19E-01,35
2013,8,1,2,24,24.7331892,35.54946,133.81913,12126,2.25E-01,35
2013,8,1,2,24,24.7337106,35.50771,133.88262,7515,1.76E-02,35
2013,8,1,2,24,24.7342307,35.51001,133.87637,11181,8.67E-01,35
2013,8,1,2,24,24.7354277,35.51588,133.86115,14086,1.82E-02,35
2013,8,1,2,24,24.7381796,35.51223,133.8649,8004,2.22E-03,35
2013,8,1,2,24,24.7652445,35.58445,133.87821,8890,1.42E-01,35
2013,8,1,2,24,30.892836,35.56027,134.54079,13064,7.03E-02,36
2013,8,1,2,24,30.8930954,35.78929,134.30888,11971,1.34E-01,37
2013,8,1,2,24,30.8932195,35.70929,134.36742,4754,7.04E-03,37
2013,8,1,2,24,30.8939828,35.66852,134.41603,11278,8.45E-02,37
2013,8,1,2,24,30.8941286,35.76962,134.32002,15732,1.86E-01,37
2013,8,1,2,24,30.894567,35.48912,134.63165,7143,2.11E-02,36
2013,8,1,2,24,30.8948733,35.70937,134.3673,4661,1.42E-03,37
2013,8,1,2,24,30.894951,35.76943,134.31981,15420,3.06E-02,37
2013,8,1,2,24,30.8951055,35.7742,134.32283,15806,2.42E-02,37
2013,8,1,2,24,30.8960319,35.70768,134.3757,7661,2.56E-03,37
2013,8,1,2,24,30.8985275,35.6793,134.40944,14516,1.67E-02,37
2013,8,1,2,24,30.9006234,35.70526,134.39591,4254,2.65E-02,37
2013,8,1,2,24,30.9024906,35.71751,134.3895,9097,6.19E-02,37
2013,8,1,2,24,30.9083089,35.72942,134.39012,13219,3.59E+00,37
2013,8,1,2,28,2.1036619,35.81249,135.25664,13190,5.02E-01,38
2013,8,1,2,28,2.1037597,35.80913,135.25693,13655,1.39E-01,38
2013,8,1,2,28,2.10405,35.8107,135.25942,13608,1.83E-01,38
2013,8,1,2,28,2.1046191,35.76438,135.2704,5752,2.06E+00,38
2013,8,1,2,28,2.1047561,35.83027,135.26022,13947,5.41E-02,38
2013,8,1,2,28,2.104858,35.80658,135.25877,13729,4.73E-01,38
2013,8,1,2,28,2.1051004,35.74322,135.27271,4499,8.88E-01,38
2013,8,1,2,28,2.1054449,35.84003,135.25681,14474,1.06E-01,38
2013,8,1,2,28,2.1056745,35.80337,135.25319,14483,1.50E-01,38
2013,8,1,2,28,2.1063906,35.7989,135.26354,13803,5.46E-01,38
2013,8,1,2,28,2.1072009,35.74918,135.27191,6583,2.06E+00,38
2013,8,1,2,28,2.1076958,35.84015,135.26886,14803,4.38E-01,38
2013,8,1,2,28,2.1078843,35.7414,135.27643,7689,2.77E-01,38
2013,8,1,2,28,2.1085892,35.70077,135.26774,4449,8.30E-01,38
2013,8,1,2,28,2.1101372,35.78854,135.25863,14438,2.08E-01,38
2013,8,1,2,28,2.1122504,35.72274,135.28053,12723,9.39E-01,38
2013,8,1,2,28,2.1132587,35.80365,135.26556,14872,6.16E-01,38
2013,8,1,2,28,2.1169852,35.75116,135.28552,8896,1.08E+00,38
2013,8,1,2,28,2.1306829,35.78819,135.30127,14828,1.68E-03,38
2013,8,1,2,28,2.1318734,35.74897,135.31678,7595,5.39E-01,38
2013,8,1,2,28,2.1327046,35.77713,135.30995,14354,6.14E-01,38
2013,8,1,2,28,2.1604212,35.77695,135.33503,4273,4.27E+00,38
2013,8,1,2,28,2.1627653,35.7177,135.38438,4867,3.95E+00,38
2013,8,1,2,28,2.7174031,35.72214,135.33021,2571,3.27E+00,39
2013,8,1,2,28,2.8054366,35.76123,135.42505,4708,5.37E+00,39
2013,8,1,2,28,2.806733,35.79499,135.47932,13720,9.45E-01,39
2013,8,1,2,28,2.8069903,35.77236,135.40512,14572,6.12E-01,39
2013,8,1,2,28,2.807038,35.78961,135.40527,15353,1.48E-01,39
2013,8,1,2,28,2.8073954,35.74508,135.41495,2997,5.13E+00,39
2013,8,1,2,28,2.8074893,35.7258,135.41296,13525,7.54E-02,39
2013,8,1,2,28,2.8077546,35.78122,135.41455,7348,1.52E-01,39
2013,8,1,2,28,2.807968,35.7759,135.40231,14917,8.07E-03,39
2013,8,1,2,28,2.8080409,35.78866,135.40242,10353,2.56E+00,39
2013,8,1,2,28,2.808171,35.78984,135.40388,14834,6.81E-01,39
2013,8,1,2,28,2.8083285,35.71509,135.40937,9574,2.45E-02,39
2013,8,1,2,28,2.8083905,35.7799,135.3993,13643,1.71E-02,39
2013,8,1,2,28,2.815127,35.70484,135.4904,15495,9.40E-01,39
2013,8,1,2,28,2.8358958,35.79429,135.43535,14841,1.71E-02,39
2013,8,1,2,28,2.8364879,35.69525,135.47911,3175,1.91E-01,39
2013,8,1,2,28,2.8366714,35.76564,135.47135,14035,4.52E-03,39
2013,8,1,2,28,2.8370285,35.77697,135.40484,14582,2.02E+00,39
2013,8,1,2,28,23.7470398,35.73649,134.42878,5817,2.68E-02,40
2013,8,1,2,28,23.7472047,35.73318,134.4312,15881,1.43E-02,40
2013,8,1,2,28,23.7474189,35.68226,134.48174,13149,2.61E-02,40
2013,8,1,2,28,23.747802,35.80215,134.33615,7230,4.23E-03,40
2013,8,1,2,28,23.7478769,35.79257,134.38663,8177,3.83E-03,40
2013,8,1,2,28,23.7479525,35.7378,134.42612,7947,2.08E-02,40
2013,8,1,2,28,23.7481386,35.70181,134.47003,7721,1.68E-01,40
2013,8,1,2,28,23.7482201,35.6367,134.52418,6368,2.64E-01,40
2013,8,1,2,28,23.748274,35.6743,134.49157,13492,7.51E-04,40
2013,8,1,2,28,23.7485689,35.73293,134.43199,14194,7.70E-04,40
2013,8,1,2,28,23.7486738,35.68335,134.48076,12919,8.40E-04,40
2013,8,1,2,28,23.7486969,35.7172,134.44292,9023,3.51E-02,40
2013,8,1,2,28,23.7493435,35.6743,134.49157,13492,7.51E-04,40
2013,8,1,2,28,23.749802,35.73625,134.42889,7839,4.53E-03,40
2013,8,1,2,28,23.7499759,35.7681,134.39574,13681,3.04E-02,40
2013,8,1,2,28,23.7500909,35.70802,134.43876,7811,1.19E-02,40
2013,8,1,2,28,23.7505202,35.7232,134.44263,14265,4.72E-03,40
2013,8,1,2,28,23.75266,35.69738,134.44035,7820,7.60E-03,40
2013,8,1,2,28,23.7539002,35.72355,134.42152,10153,9.66E-03,40
2013,8,1,2,28,23.7540099,35.74189,134.41191,13634,4.43E+00,40
2013,8,1,2,28,23.7580745,35.73353,134.43094,12808,5.59E+00,40
2013,8,1,2,28,23.762045,35.80776,134.3757,8865,1.21E-01,40
2013,8,1,2,28,23.7636008,35.70425,134.43361,7852,8.01E-03,40
2013,8,1,2,28,23.7660533,35.65886,134.55423,6289,1.88E-01,40
2013,8,1,2,28,23.7714252,35.72925,134.49387,10737,4.16E-02,40
2013,8,1,2,28,23.7818111,35.69063,134.44425,9511,5.99E-02,40
2013,8,1,2,28,23.797372,35.76369,134.38082,15627,4.16E-01,40
2013,8,1,2,28,23.804995,35.74014,134.46918,12612,9.35E-03,40
2013,8,1,2,28,23.8051184,35.77866,134.50806,15810,1.61E+00,40
2013,8,1,2,28,23.8149326,35.7536,134.36873,14501,4.67E+00,40
2013,8,1,2,28,23.8162036,35.76057,134.36409,14689,3.36E+00,40
2013,8,1,2,28,23.8181255,35.72642,134.52883,11899,5.63E+00,40
2013,8,1,2,32,46.6631463,35.66239,134.26477,5804,1.52E-02,41
2013,8,1,2,32,46.6647014,35.6983,134.22031,12764,5.85E+00,41
2013,8,1,2,32,46.6650785,35.62537,134.30761,6522,2.99E-02,41
2013,8,1,2,32,46.6665835,35.70413,134.21464,13842,3.90E+00,41
2013,8,1,2,32,46.6721574,35.68317,134.2191,14713,2.86E-04,41
2013,8,1,2,32,46.6729988,35.67231,134.22697,9879,1.94E-02,41
2013,8,1,2,32,46.6918145,35.71548,134.19249,6466,1.66E-01,41
2013,8,1,2,34,11.3820871,35.59737,135.69612,10752,1.62E-01,42
2013,8,1,2,34,11.4576215,35.72011,135.62003,13854,1.66E-01,42
2013,8,1,2,34,11.4582151,35.72015,135.62294,8747,1.69E-01,42
2013,8,1,2,34,11.4586309,35.73923,135.62243,13900,3.74E-01,42
2013,8,1,2,34,11.4591916,35.71395,135.61637,10327,3.73E-03,42
2013,8,1,2,34,11.4598189,35.72548,135.69706,8085,7.83E-01,42
2013,8,1,2,34,11.4606049,35.72341,135.60833,8519,8.25E-02,42
2013,8,1,2,34,11.4607942,35.72102,135.60067,7088,1.40E-02,42
2013,8,1,2,34,11.4612813,35.68979,135.59673,10882,1.66E-02,42
2013,8,1,2,34,11.4613428,35.68841,135.59671,10738,2.02E-02,42
2013,8,1,2,34,11.4618275,35.71849,135.60397,12404,7.77E-03,42
2013,8,1,2,34,11.4619191,35.7646,135.59114,12515,1.58E-01,42
2013,8,1,2,34,11.4623927,35.72638,135.58591,13172,1.22E-02,42
2013,8,1,2,34,11.4624138,35.79132,135.61422,8528,2.20E-01,42
2013,8,1,2,34,11.4637293,35.72201,135.57722,13132,2.51E-02,42
2013,8,1,2,34,11.4641533,35.68662,135.57255,13470,6.03E-03,42
2013,8,1,2,34,11.4649137,35.71525,135.57146,11367,1.44E-02,42
2013,8,1,2,34,11.4649557,35.78072,135.57352,13699,7.38E-03,42
2013,8,1,2,34,11.4668087,35.78701,135.5871,9883,5.30E-02,42
2013,8,1,2,34,11.4668977,35.72564,135.70073,14677,1.09E-01,42
2013,8,1,2,34,11.4670425,35.7121,135.55903,11304,2.34E-01,42
2013,8,1,2,34,11.4675857,35.77664,135.58057,9961,1.93E-02,42
2013,8,1,2,34,11.4679046,35.71836,135.55504,12432,4.89E-03,42
2013,8,1,2,34,11.4681333,35.72323,135.55468,12518,8.80E-05,42
2013,8,1,2,34,11.4684963,35.75459,135.56915,5821,4.81E-01,42
2013,8,1,2,34,11.4690483,35.74973,135.55419,3976,7.30E-02,42
2013,8,1,2,34,11.4692699,35.70515,135.5509,3090,2.24E-02,42
